t,CPU,RxKBTot,TxKBTot,WriteKBTot,Watts,Amps,RMS,diff_encoder_l,flag
175.44,26,0,0,1.32,80.56739562,0.497323061,0.025158203,1.609147522,1
175.46,26,0,0,1.38,80.55944334,0.492889661,0.029246546,1.650727568,1
175.48,26,0,0,1.44,80.55149105,0.488456262,0.038536599,1.692307615,1
175.5,26,0,0,1.5,80.54353877,0.484022862,0.042242991,1.733887661,1
175.52,26,0,0,1.56,80.53558648,0.479589463,0.052364155,1.775467707,1
175.54,26,0,0,1.62,80.52763419,0.475156064,0.021798642,1.817047753,1
175.56,26,0,0,1.68,80.51968191,0.470722664,0.03735867,1.858627799,1
175.58,26,0,0,1.74,80.51172962,0.466289265,0.051040684,1.900207846,1
175.6,26,0,0,1.8,80.50377734,0.461855865,0.037911228,1.941787892,1
175.62,26,0,0,1.86,80.49582505,0.457422466,0.067508332,1.983367938,1
175.64,26,0,0,1.92,80.48787277,0.452989067,0.313418107,3.599998728,1
175.66,26,0,0,1.98,80.47992048,0.448555667,0.621699909,6.533335876,1
175.68,26,0,0,2.04,80.47196819,0.444122268,0.557966878,11.8666743,1
175.7,26,0,0,2.1,80.46401591,0.439688868,0.90556006,16.40000954,1
175.72,26,0,0,2.16,80.45606362,0.435255469,0.641428879,19.86666222,1
175.74,26,0,0,2.22,80.44811134,0.430822069,0.615509759,18.53332761,1
175.76,26,0,0,2.28,80.44015905,0.42638867,0.659543248,21.09678459,1
175.78,26,0,0,2.34,80.43220676,0.421955271,0.527551135,25.96551881,1
175.8,26,0,0,2.4,80.42425448,0.417521871,0.262290671,25.27586468,1
175.82,26,0,0,2.46,80.41630219,0.413088472,0.345154339,25.38709521,1
175.84,26,0,0,2.52,80.40834991,0.408655072,0.236662824,26,1
175.86,26,0,0,2.58,80.40039762,0.404221673,0.232017936,26,1
175.88,26,0,0,2.64,80.53612504,0.40415338,0.100835449,25.63333158,1
175.9,26,0,0,2.7,80.67941465,0.404314833,0.171810564,24.83332141,1
175.92,26,0,0,2.76,80.82270427,0.404476287,0.266616778,21.4999849,1
175.94,26,0,0,2.82,80.96599389,0.40463774,0.115936309,21.83333704,1
175.96,26,0,0,2.88,81.1092835,0.404799193,0.229604945,25.03332968,1
175.98,26,0,0,2.94,81.25257312,0.404960646,0.225232557,25.69999698,1
176,26,0,0,3,81.39586273,0.405122099,0.200272861,25.63333572,1
176.02,26,0.02,0,2.94,81.53915235,0.405283552,0.273370823,25.03333158,1
176.04,26,0.04,0,2.88,81.68244196,0.405445005,0.154644323,25.69999889,1
176.06,26,0.06,0,2.82,81.82573158,0.405606458,0.16700711,26,1
176.08,26,0.08,0,2.76,81.96902119,0.405767911,0.153909273,25.98333325,1
176.1,26,0.1,0,2.7,82.11231081,0.405929364,0.197162334,25.6499996,1
176.12,26,0.12,0,2.64,82.25560043,0.406090817,0.1865916,25.31666595,1
176.14,26,0.14,0,2.58,82.39889004,0.40625227,0.128481574,25.64519781,1
176.16,26,0.16,0,2.52,82.54217966,0.406413724,0.098476312,38.54836646,1
176.18,26,0.18,0,2.46,82.68546927,0.406575177,0.242087008,38.66670895,1
176.2,26,0.2,0,2.4,82.82875889,0.40673663,0.102462482,26.0000302,1
176.22,26,0.22,0,2.34,82.9720485,0.406898083,0.194403469,24.00000286,1
176.24,26,0.24,0,2.28,83.11533812,0.407059536,0.287881557,21.00000191,1
176.26,26,0.26,0,2.22,83.25862773,0.407220989,0.66012343,16.99999809,1
176.28,26,0.28,0,2.16,83.40191735,0.407382442,0.665451105,12.99999428,1
176.3,26,0.3,0,2.1,83.54520697,0.407543895,1.100550491,8.66665554,1
176.32,26,0.32,0,2.04,83.68849658,0.407705348,0.76403457,3.999993324,1
176.34,26,0.34,0,1.98,83.8317862,0.407866801,0.164678229,1.999991417,1
176.36,26,0.36,0,1.92,83.97507581,0.408028254,0.273253001,1.016639092,1
176.38,26,0.38,0,1.86,84.11836543,0.408189708,0.196005544,1.049916958,1
176.4,26,0.4,0,1.8,84.26165504,0.408351161,0.061254214,1.083194824,1
176.42,26,0.42,0,1.74,84.40494466,0.408512614,0.098315676,1.116472691,1
176.44,26,0.44,0,1.68,84.54823427,0.408674067,0.081215811,1.149750557,1
176.46,26,0.46,0,1.62,84.69152389,0.40883552,0.082443918,1.183028423,1
176.48,26,0.48,0,1.56,84.83481351,0.408996973,0.064730226,1.21630629,1
176.5,26,0.5,0,1.5,84.97810312,0.409158426,0.079429214,1.249584156,1
176.52,26,0.52,0,1.44,85.12139274,0.409319879,0.068249542,1.282862022,1
176.54,26,0.54,0,1.38,85.26468235,0.409481332,0.06768307,1.316139889,1
176.56,26,0.56,0,1.32,85.40797197,0.409642785,0.059823646,1.349417755,1
176.58,26,0.58,0,1.26,85.55126158,0.409804238,0.059725583,1.382695621,1
176.6,26,0.6,0,1.2,85.6945512,0.409965691,0.046010676,1.415973488,1
176.62,26,0.62,0,1.14,85.83784081,0.410127145,0.027826332,1.449251354,1
176.64,26,0.64,0,1.08,85.98113043,0.410288598,0.033166806,1.48252922,1
176.66,26,0.66,0,1.02,86.12442005,0.410450051,0.039015973,1.515807086,1
176.68,26,0.68,0,0.96,86.26770966,0.410611504,0.05380783,1.549084953,1
176.7,26,0.7,0,0.9,86.41099928,0.410772957,0.029765996,1.582362819,1
176.72,26,0.72,0,0.84,86.55428889,0.41093441,0.069776922,1.615640685,1
176.74,26,0.74,0,0.78,86.69757851,0.411095863,0.073017764,1.648918552,1
176.76,26,0.76,0,0.72,86.84086812,0.411257316,0.033444207,1.682196418,1
176.78,26,0.78,0,0.66,86.98415774,0.411418769,0.052631922,1.715474284,1
176.8,26,0.8,0,0.6,87.12744735,0.411580222,0.034297313,1.748752151,1
176.82,26,0.82,0,0.54,87.27073697,0.411741675,0.02177268,1.782030017,1
176.84,26,0.84,0,0.48,87.41402659,0.411903129,0.010789806,1.815307883,1
176.86,26,0.86,0,0.42,87.30338189,0.411920398,0.053091915,1.84858575,1
176.88,26,0.88,0,0.36,86.81183966,0.411721393,0.020579823,1.881863616,1
176.9,26,0.9,0,0.3,86.32029742,0.411522388,0.041250585,1.915141482,1
176.92,26,0.92,0,0.24,85.82875519,0.411323383,0.043050407,1.948419348,1
176.94,26,0.94,0,0.18,85.33721296,0.411124378,0.059205186,1.981697215,1
176.96,26,0.96,0,0.12,84.84567073,0.410925373,0.029162905,3.500005563,1
176.98,26,0.98,0,0.06,84.35412849,0.410726368,0.052699018,6.833342075,1
177,26,1,0,0,83.86258626,0.410527363,0.049737857,11.43335002,1
177.02,26,0.98,0,0.06,83.37104403,0.410328358,0.023484405,15.80001812,1
177.04,26,0.96,0,0.12,82.87950179,0.410129353,0.038966981,19.80002193,1
177.06,26,0.94,0,0.18,82.38795956,0.409930348,0.02825207,23.16666296,1
177.08,26,0.92,0,0.24,81.89641733,0.409731343,0.06274438,25,1
177.1,26,0.9,0,0.3,81.4048751,0.409532338,0.058187172,25,1
177.12,26,0.88,0,0.36,80.91333286,0.409333333,0.044635303,21.20001049,1
177.14,26,0.86,0,0.42,80.42179063,0.409134328,0.019206945,21.03225522,1
177.16,26,0.84,0,0.48,79.9302484,0.408935323,0.030640905,25.54839898,1
177.18,26,0.82,0,0.54,79.43870617,0.408736318,0.015222227,26,1
177.2,26,0.8,0,0.6,78.94716393,0.408537313,0.027014722,25.69999921,1
177.22,26,0.78,0,0.66,78.4556217,0.408338308,0.023299579,25.0333319,1
177.24,26,0.76,0,0.72,77.96407947,0.408139303,0.049323608,25.61290193,1
177.26,26,0.74,0,0.78,77.47253724,0.407940298,0.021146592,26,1
177.28,26,0.72,0,0.84,76.980995,0.407741294,0.017012319,26,1
177.3,26,0.7,0,0.9,76.48945277,0.407542289,0.041657713,21.80001113,1
177.32,26,0.68,0,0.96,75.99791054,0.407343284,0.030484738,20.59999428,1
177.34,26,0.66,0,1.02,75.50636831,0.407144279,0.028012934,24.59999809,1
177.36,26,0.64,0,1.08,75.01482607,0.406945274,0.028782273,25.60000032,1
177.38,26,0.62,0,1.14,74.52328384,0.406746269,0.061479322,26,1
177.4,26,0.6,0,1.2,74.03174161,0.406547264,0.044770341,26,1
177.42,26,0.58,0,1.26,73.54019938,0.406348259,0.03073294,25.39999777,1
177.44,26,0.56,0,1.32,73.04865714,0.406149254,0.029974983,25.26666953,1
177.46,26,0.54,0,1.38,72.55711491,0.405950249,0.032265133,25.93333683,1
177.48,26,0.52,0,1.44,72.06557268,0.405751244,0.029730242,25.40000064,1
177.5,26,0.5,0,1.5,71.57403045,0.405552239,0.035408674,23.66668256,1
177.52,26,0.48,0,1.56,71.08248821,0.405353234,0.035462983,20.33334605,1
177.54,26,0.46,0,1.62,70.59094598,0.405154229,0.033026032,21.74193397,1
177.56,26,0.44,0,1.68,70.09940375,0.404955224,0.020979919,21.59999332,1
177.58,26,0.42,0,1.74,69.60786152,0.404756219,0.046540232,17.59998951,1
177.6,26,0.4,0,1.8,69.11631928,0.404557214,0.045309701,13.03331664,1
177.62,26,0.38,0,1.86,68.62477705,0.404358209,0.02487299,9.416661435,1
177.64,26,0.36,0,1.92,68.13323482,0.404159204,0.043382765,7.749999801,1
177.66,26,0.34,0,1.98,67.64169258,0.403960199,0.067865031,6.083338168,1
177.68,26,0.32,0,2.04,67.15015035,0.403761194,0.051286946,4.066678747,1
177.7,26,0.3,0,2.1,66.65860812,0.40356219,0.027206935,1.400009537,1
177.72,26,0.28,0,2.16,66.16706589,0.403363185,0.049594193,1.010094971,1
177.74,26,0.26,0,2.22,65.67552365,0.40316418,0.052623264,1.021971455,1
177.76,26,0.24,0,2.28,65.18398142,0.402965175,0.050575497,1.03384794,1
177.78,26,0.22,0,2.34,64.69243919,0.40276617,0.049014036,1.045724424,1
177.8,26,0.2,0,2.4,64.20089696,0.402567165,0.043583743,1.057600909,1
177.82,26,0.18,0,2.46,63.70935472,0.40236816,0.026048115,1.069477393,1
177.84,26,0.16,0,2.52,63.21781249,0.402169155,0.050372048,1.081353878,1
177.86,26,0.14,0,2.58,62.85987775,0.402686477,0.061320528,1.093230362,1
177.88,26,0.12,0,2.64,63.25907135,0.407263091,0.049270344,1.105106847,1
177.9,26,0.1,0,2.7,63.65826495,0.411839704,0.042887288,1.116983331,1
177.92,26,0.08,0,2.76,64.05745855,0.416416318,0.023570867,1.128859816,1
177.94,26,0.06,0,2.82,64.45665216,0.420992931,0.029968574,1.1407363,1
177.96,26,0.04,0,2.88,64.85584576,0.425569545,0.053926336,1.152612784,1
177.98,26,0.02,0,2.94,65.25503936,0.430146158,0.045048078,1.164489269,1
178,26,0,0,3,65.65423297,0.434722772,0.024105851,1.176365753,1
178.02,26,0,0,2.94,66.05342657,0.439299385,0.032153135,1.188242238,1
178.04,26,0,0,2.88,66.45262017,0.443875999,0.068792277,1.200118722,1
178.06,26,0,0,2.82,66.85181377,0.448452612,0.111268539,1.211995207,1
178.08,26,0,0,2.76,67.25100738,0.453029226,0.471843849,1.223871691,1
178.1,26,0,0,2.7,67.65020098,0.45760584,0.679105343,1.235748176,1
178.12,26,0,0,2.64,68.04939458,0.462182453,0.722897824,1.24762466,1
178.14,26,0,0,2.58,68.44858819,0.466759067,0.512050337,1.259501145,1
178.16,26,0,0,2.52,68.84778179,0.47133568,0.489053793,1.271377629,1
178.18,26,0,0,2.46,69.24697539,0.475912294,0.581938782,1.283254113,1
178.2,26,0,0,2.4,69.646169,0.480488907,0.392346131,1.295130598,1
178.22,26,0,0,2.34,70.0453626,0.485065521,0.267685486,1.307007082,1
178.24,26,0,0,2.28,70.4445562,0.489642134,0.214817865,1.318883567,1
178.26,26,0,0,2.22,70.8437498,0.494218748,0.247790503,1.330760051,1
178.28,26,0,0,2.16,71.24294341,0.498795361,0.162810745,1.342636536,1
178.3,26,0,0,2.1,71.64213701,0.503371975,0.137997138,1.35451302,1
178.32,26,0,0,2.04,72.04133061,0.507948588,0.147727722,1.366389505,1
178.34,26,0,0,1.98,72.44052422,0.512525202,0.227934575,1.378265989,1
178.36,26,0,0,1.92,72.83971782,0.517101815,0.259414314,1.390142474,1
178.38,26,0,0,1.86,73.23891142,0.521678429,0.184508816,1.402018958,1
178.4,26,0,0,1.8,73.63810502,0.526255042,0.358875284,1.413895442,1
178.42,26,0,0,1.74,74.03729863,0.530831656,0.365530371,1.425771927,1
178.44,26,0,0,1.68,74.43649223,0.53540827,0.155088439,1.437648411,1
178.46,26,0,0,1.62,74.83568583,0.539984883,0.13219657,1.449524896,1
178.48,26,0,0,1.56,75.23487944,0.544561497,0.113778446,1.46140138,1
178.5,26,0,0,1.5,75.63407304,0.54913811,0.095248575,1.473277865,1
178.52,26,0,0,1.44,76.03326664,0.553714724,0.163814511,1.485154349,1
178.54,26,0,0,1.38,76.43246024,0.558291337,0.165375733,1.497030834,1
178.56,26,0,0,1.32,76.83165385,0.562867951,0.110161073,1.508907318,1
178.58,26,0,0,1.26,77.23084745,0.567444564,0.105469334,1.520783802,1
178.6,26,0,0,1.2,77.63004105,0.572021178,0.106860091,1.532660287,1
178.62,26,0,0,1.14,78.02923466,0.576597791,0.210941934,1.544536771,1
178.64,26,0,0,1.08,78.42842826,0.581174405,0.267150885,1.556413256,1
178.66,26,0,0,1.02,78.82762186,0.585751018,0.230384853,1.56828974,1
178.68,26,0,0,0.96,79.22681546,0.590327632,0.542528071,1.580166225,1
178.7,26,0,0,0.9,79.62600907,0.594904245,0.652054698,1.592042709,1
178.72,26,0,0,0.84,80.02520267,0.599480859,0.275795427,1.603919194,1
178.74,26,0,0,0.78,80.42439627,0.604057472,0.594511145,1.615795678,1
178.76,26,0,0,0.72,80.82358988,0.608634086,0.537138931,1.627672163,1
178.78,26,0,0,0.66,81.22278348,0.613210699,0.20574351,1.639548647,1
178.8,26,0,0,0.6,81.62197708,0.617787313,0.184538718,1.651425131,1
178.82,26,0,0,0.54,82.02117068,0.622363927,0.068689661,1.663301616,1
178.84,26,0,0,0.48,82.42036429,0.62694054,0.070712234,1.6751781,1
178.86,26,0,0,0.42,82.44612999,0.62655554,0.060631408,1.687054585,1
178.88,26,0,0,0.36,82.16636812,0.622111096,0.039467694,1.698931069,1
178.9,26,0,0,0.3,81.88660625,0.617666653,0.042901134,1.710807554,1
178.92,26,0,0,0.24,81.60684438,0.613222209,0.055676825,1.722684038,1
178.94,26,0,0,0.18,81.32708252,0.608777765,0.03818726,1.734560523,1
178.96,26,0,0,0.12,81.04732065,0.604333321,0.037830243,1.746437007,1
178.98,26,0,0,0.06,80.76755878,0.599888877,0.047367885,1.758313492,1
179,26,0,0,0,80.48779692,0.595444433,0.058865103,1.770189976,1
179.02,26.02,0.02,0,0,80.20803505,0.590999989,0.057568453,1.78206646,1
179.04,26.04,0.04,0,0,79.92827318,0.586555546,0.044886933,1.793942945,1
179.06,26.06,0.06,0,0,79.64851131,0.582111102,0.049733409,1.805819429,1
179.08,26.08,0.08,0,0,79.36874945,0.577666658,0.070606749,1.817695914,1
179.1,26.1,0.1,0,0,79.08898758,0.573222214,0.042127357,1.829572398,1
179.12,26.12,0.12,0,0,78.80922571,0.56877777,0.032734696,1.841448883,1
179.14,26.14,0.14,0,0,78.52946385,0.564333326,0.025033831,1.853325367,1
179.16,26.16,0.16,0,0,78.24970198,0.559888882,0.029365337,1.865201852,1
179.18,26.18,0.18,0,0,77.96994011,0.555444439,0.037520615,1.877078336,1
179.2,26.2,0.2,0,0,77.69017824,0.550999995,0.03239474,1.888954821,1
179.22,26.22,0.22,0,0,77.41041638,0.546555551,0.039999465,1.900831305,1
179.24,26.24,0.24,0,0,77.13065451,0.542111107,0.032418595,1.912707789,1
179.26,26.26,0.26,0,0,76.85089264,0.537666663,0.026734162,1.924584274,1
179.28,26.28,0.28,0,0,76.57113078,0.533222219,0.047327549,1.936460758,1
179.3,26.3,0.3,0,0,76.29136891,0.528777776,0.071998807,1.948337243,1
179.32,26.32,0.32,0,0,76.01160704,0.524333332,0.049245828,1.960213727,1
179.34,26.34,0.34,0,0,75.73184517,0.519888888,0.055141749,1.972090212,1
179.36,26.36,0.36,0,0,75.45208331,0.515444444,0.057708678,1.983966696,1
179.38,26.38,0.38,0,0,75.17232144,0.511,0.051360393,1.995843181,1
179.4,26.4,0.4,0,0,74.89255957,0.506555556,0.023665385,4.935474493,1
179.42,26.42,0.42,0,0,74.6127977,0.502111112,0.030876053,9.400003815,1
179.44,26.44,0.44,0,0,74.33303584,0.497666669,0.035613124,13.40000763,1
179.46,26.46,0.46,0,0,74.05327397,0.493222225,0.044786756,15.40000191,1
179.48,26.48,0.48,0,0,73.7735121,0.488777781,0.022344292,16.53335368,1
179.5,26.5,0.5,0,0,73.49375024,0.484333337,0.047668255,21.8666921,1
179.52,26.52,0.52,0,0,73.21398837,0.479888893,0.041479102,24.40000064,1
179.54,26.54,0.54,0,0,72.9342265,0.475444449,0.038689044,25.06666317,1
179.56,26.56,0.56,0,0,72.65446463,0.471000006,0.035163414,25.73333047,1
179.58,26.58,0.58,0,0,72.37470277,0.466555562,0.040248808,26,1
179.6,26.6,0.6,0,0,72.0949409,0.462111118,0.04408337,26,1
179.62,26.62,0.62,0,0,71.81517903,0.457666674,0.037925863,26,1
179.64,26.64,0.64,0,0,71.53541717,0.45322223,0.041780675,25.60000032,1
179.66,26.66,0.66,0,0,71.2556553,0.448777786,0.02760887,24.59999809,1
179.68,26.68,0.68,0,0,70.97589343,0.444333342,0.020891675,20.59999428,1
179.7,26.7,0.7,0,0,70.69613156,0.439888899,0.043108244,21.7096736,1
179.72,26.72,0.72,0,0,70.4163697,0.435444455,0.051347102,26,1
179.74,26.74,0.74,0,0,70.13660783,0.431000011,0.049646755,26,1
179.76,26.76,0.76,0,0,69.85684596,0.426555567,0.067457701,25.61290193,1
179.78,26.78,0.78,0,0,69.5770841,0.422111123,0.052435112,25.0333319,1
179.8,26.8,0.8,0,0,69.29732223,0.417666679,0.02215201,25.69999921,1
179.82,26.82,0.82,0,0,69.01756036,0.413222236,0.042169183,25.63333349,1
179.84,26.84,0.84,0,0,68.73779849,0.408777792,0.050365302,24.83333095,1
179.86,26.86,0.86,0,0,68.48335051,0.405003027,0.059054588,21.49999444,1
179.88,26.88,0.88,0,0,68.37235151,0.405023209,0.037149373,21.83334208,1
179.9,26.9,0.9,0,0,68.26135251,0.40504339,0.075927412,25.03333572,1
179.92,26.92,0.92,0,0,68.15035352,0.405063572,0.071473222,25.70000302,1
179.94,26.94,0.94,0,0,68.03935452,0.405083754,0.031686073,24.89999777,1
179.96,26.96,0.96,0,0,67.92835552,0.405103935,0.046151895,22.90001097,1
179.98,26.98,0.98,0,0,67.81735652,0.405124117,0.047549972,20.90000906,1
180,27,1,0,0,67.70635752,0.405144299,0.04456456,18.90000715,1
180.02,27,1,0,0,67.59535853,0.40516448,0.047721494,16.93548711,1
180.04,27,1,0,0,67.48435953,0.405184662,0.063428459,15.64516032,1
180.06,27,1,0,0,67.37336053,0.405204844,0.046695539,10.33330663,1
180.08,27,1,0,0,67.26236153,0.405225025,0.055038634,1.00000024,1
180.1,27,1,0,0,67.15136253,0.405245207,0.0555388,1.062921584,1
180.12,27,1,0,0,67.04036354,0.405265388,0.011094997,1.125842929,1
180.14,27,1,0,0,66.92936454,0.40528557,0.030452545,1.188764273,1
180.16,27,1,0,0,66.81836554,0.405305752,0.025799751,1.251685617,1
180.18,27,1,0,0,66.70736654,0.405325933,0.048416673,1.314606961,1
180.2,27,1,0,0,66.59636754,0.405346115,0.066615615,1.377528306,1
180.22,27,1,0,0,66.48536855,0.405366297,0.062211565,1.44044965,1
180.24,27,1,0,0,66.37436955,0.405386478,0.039314991,1.503370994,1
180.26,27,1,0,0,66.26337055,0.40540666,0.037945086,1.566292338,1
180.28,27,1,0,0,66.15237155,0.405426842,0.032810463,1.629213683,1
180.3,27,1,0,0,66.04137255,0.405447023,0.04768931,1.692135027,1
180.32,27,1,0,0,65.93037356,0.405467205,0.054498451,1.755056371,1
180.34,27,1,0,0,65.81937456,0.405487386,0.049888736,1.817977716,1
180.36,27,1,0,0,65.70837556,0.405507568,0.046869611,1.88089906,1
180.38,27,1,0,0,65.59737656,0.40552775,0.03518055,1.943820404,1
180.4,27,1,0,0,65.48637757,0.405547931,0.04408304,2.006741748,1
180.42,27,1,0,0,65.37537857,0.405568113,0.054152087,2.069663093,1
180.44,27,1,0,0,65.26437957,0.405588295,0.025587511,2.132584437,1
180.46,27,1,0,0,65.15338057,0.405608476,0.03397895,2.195505781,1
180.48,27,1,0,0,65.04238157,0.405628658,0.044255352,2.258427125,1
180.5,27,1,0,0,64.93138258,0.40564884,0.0448563,2.32134847,1
180.52,27,1,0,0,64.82038358,0.405669021,0.040407587,2.384269814,1
180.54,27,1,0,0,64.70938458,0.405689203,0.045966694,2.447191158,1
180.56,27,1,0,0,64.59838558,0.405709384,0.035162368,2.510112502,1
180.58,27,1,0,0,64.48738658,0.405729566,0.055872791,2.573033847,1
180.6,27,1,0,0,64.37638759,0.405749748,0.041668579,2.635955191,1
180.62,27,1,0,0,64.26538859,0.405769929,0.029670191,2.698876535,1
180.64,27,1,0,0,64.15438959,0.405790111,0.046631449,2.76179788,1
180.66,27,1,0,0,64.04339059,0.405810293,0.033389968,2.824719224,1
180.68,27,1,0,0,63.93239159,0.405830474,0.051088414,2.887640568,1
180.7,27,1,0,0,63.8213926,0.405850656,0.064330502,2.950561912,1
180.72,27,1,0,0,63.7103936,0.405870838,0.055245724,3.013483257,1
180.74,27,1,0,0,63.5993946,0.405891019,0.060584495,3.076404601,1
180.76,27,1,0,0,63.4883956,0.405911201,0.052354331,3.139325945,1
180.78,27,1,0,0,63.3773966,0.405931382,0.063307742,3.202247289,1
180.8,27,1,0,0,63.26639761,0.405951564,0.043079263,3.265168634,1
180.82,27,1,0,0,63.15539861,0.405971746,0.039598145,3.328089978,1
180.84,27,1,0,0,63.04439961,0.405991927,0.031372041,3.391011322,1
180.86,27,1,0,0,63.28151088,0.408683896,0.025659948,3.453932667,1
180.88,27,1,0,0,63.75069575,0.413157057,0.035669288,3.516854011,1
180.9,27,1,0,0,64.21988062,0.417630218,0.057182102,3.579775355,1
180.92,27,1,0,0,64.68906549,0.422103379,0.04525116,3.642696699,1
180.94,27,1,0,0,65.15825036,0.426576539,0.01725251,3.705618044,1
180.96,27,1,0,0,65.62743523,0.4310497,0.439314914,3.768539388,1
180.98,27,1,0,0,66.0966201,0.435522861,0.734794357,3.831460732,1
181,27,1,0,0,66.56580498,0.439996022,1.238651449,3.894382076,1
181.02,27,0.98,0,0,67.03498985,0.444469183,1.030604358,3.957303421,1
181.04,27,0.96,0,0,67.50417472,0.448942344,0.629551042,4.020224765,1
181.06,27,0.94,0,0,67.97335959,0.453415505,0.556245743,4.083146109,1
181.08,27,0.92,0,0,68.44254446,0.457888665,0.37336216,4.146067453,1
181.1,27,0.9,0,0,68.91172933,0.462361826,0.232467585,4.208988798,1
181.12,27,0.88,0,0,69.3809142,0.466834987,0.287862835,4.271910142,1
181.14,27,0.86,0,0,69.85009907,0.471308148,0.269084153,4.334831486,1
181.16,27,0.84,0,0,70.31928394,0.475781309,0.162503809,4.397752831,1
181.18,27,0.82,0,0,70.78846882,0.48025447,0.172835987,4.460674175,1
181.2,27,0.8,0,0,71.25765369,0.48472763,0.24251326,4.523595519,1
181.22,27,0.78,0,0,71.72683856,0.489200791,0.172998346,4.586516863,1
181.24,27,0.76,0,0,72.19602343,0.493673952,0.07280199,4.649438208,1
181.26,27,0.74,0,0,72.6652083,0.498147113,0.077191904,4.712359552,1
181.28,27,0.72,0,0,73.13439317,0.502620274,0.111870584,4.775280896,1
181.3,27,0.7,0,0,73.60357804,0.507093435,0.13741468,4.83820224,1
181.32,27,0.68,0,0,74.07276291,0.511566596,0.158106063,4.901123585,1
181.34,27,0.66,0,0,74.54194778,0.516039756,0.197154388,4.964044929,1
181.36,27,0.64,0,0,75.01113266,0.520512917,0.140335118,5.026966273,1
181.38,27,0.62,0,0,75.48031753,0.524986078,0.11158164,5.089887618,1
181.4,27,0.6,0,0,75.9495024,0.529459239,0.178479902,5.152808962,1
181.42,27,0.58,0,0,76.41868727,0.5339324,0.263974938,5.215730306,1
181.44,27,0.56,0,0,76.88787214,0.538405561,0.210617735,5.27865165,1
181.46,27,0.54,0,0,77.35705701,0.542878721,0.167285276,5.341572995,1
181.48,27,0.52,0,0,77.82624188,0.547351882,0.199523197,5.404494339,1
181.5,27,0.5,0,0,78.29542675,0.551825043,0.216846363,5.467415683,1
181.52,27,0.48,0,0,78.76461162,0.556298204,0.194213435,5.530337027,1
181.54,27,0.46,0,0,79.23379649,0.560771365,0.167426099,5.593258372,1
181.56,27,0.44,0,0,79.70298137,0.565244526,0.217516819,5.656179716,1
181.58,27,0.42,0,0,80.17216624,0.569717687,0.220195368,5.71910106,1
181.6,27,0.4,0,0,80.64135111,0.574190847,0.157883804,5.782022404,1
181.62,27,0.38,0,0,81.11053598,0.578664008,0.253744006,5.844943749,1
181.64,27,0.36,0,0,81.57972085,0.583137169,0.306908905,5.907865093,1
181.66,27,0.34,0,0,82.04890572,0.58761033,0.193143509,5.970786437,1
181.68,27,0.32,0,0,82.51809059,0.592083491,0.188992026,6.033707782,1
181.7,27,0.3,0,0,82.98727546,0.596556652,0.157367206,6.096629126,1
181.72,27,0.28,0,0,83.45646033,0.601029813,0.177484493,6.15955047,1
181.74,27,0.26,0,0,83.92564521,0.605502973,0.212096288,6.222471814,1
181.76,27,0.24,0,0,84.39483008,0.609976134,0.187249174,6.285393159,1
181.78,27,0.22,0,0,84.86401495,0.614449295,0.110836955,6.348314503,1
181.8,27,0.2,0,0,85.33319982,0.618922456,0.096756981,6.411235847,1
181.82,27,0.18,0,0,85.80238469,0.623395617,0.134167098,6.474157191,1
181.84,27,0.16,0,0,86.27156956,0.627868778,0.146796432,6.537078536,1
181.86,27,0.14,0,0,86.6719028,0.630836859,0.090448821,6.59999988,1
181.88,27,0.12,0,0,86.91158053,0.630293053,0.135868698,6.662921224,1
181.9,27,0.1,0,0,87.15125827,0.629749246,0.313845707,6.725842569,1
181.92,27,0.08,0,0,87.39093601,0.629205439,0.763800288,6.788763913,1
181.94,27,0.06,0,0,87.63061374,0.628661633,1.02410178,6.851685257,1
181.96,27,0.04,0,0,87.87029148,0.628117826,0.693954276,6.914606601,1
181.98,27,0.02,0,0,88.10996922,0.627574019,0.576733529,6.977527946,1
182,27,0,0,0,88.34964695,0.627030213,0.207506259,7.04044929,1
182.02,27.02,0,0,0.06,88.58932469,0.626486406,0.179267656,7.103370634,1
182.04,27.04,0,0,0.12,88.82900243,0.6259426,0.113476801,7.166291978,1
182.06,27.06,0,0,0.18,89.06868016,0.625398793,0.142508384,7.229213323,1
182.08,27.08,0,0,0.24,89.3083579,0.624854986,0.112931045,7.292134667,1
182.1,27.1,0,0,0.3,89.54803564,0.62431118,0.145122677,7.355056011,1
182.12,27.12,0,0,0.36,89.78771337,0.623767373,0.184334734,7.417977355,1
182.14,27.14,0,0,0.42,90.02739111,0.623223566,0.149920892,7.4808987,1
182.16,27.16,0,0,0.48,90.26706885,0.62267976,0.20547568,7.543820044,1
182.18,27.18,0,0,0.54,90.50674658,0.622135953,0.242253847,7.606741388,1
182.2,27.2,0,0,0.6,90.74642432,0.621592146,0.191168053,7.669662733,1
182.22,27.22,0,0,0.66,90.98610206,0.62104834,0.158444393,7.732584077,1
182.24,27.24,0,0,0.72,91.2257798,0.620504533,0.171242163,7.795505421,1
182.26,27.26,0,0,0.78,91.46545753,0.619960727,0.29973085,7.858426765,1
182.28,27.28,0,0,0.84,91.70513527,0.61941692,0.3108687,7.92134811,1
182.3,27.3,0,0,0.9,91.94481301,0.618873113,0.147000109,7.984269454,1
182.32,27.32,0,0,0.96,92.18449074,0.618329307,0.220482838,10.49999126,1
